latitude,longitude,photon height,confidence code
-15.292764491429445,-75.1648338239803,418.72412,4
-15.292764479563301,-75.1648337511705,419.33154,4
-15.292770868094795,-75.16483449829374,418.53983,4
-15.292777233480335,-75.16483510527672,418.9175,4
-15.29277720807161,-75.16483494937,420.2182,4
-15.292783501995679,-75.16483512592777,424.18622,4
-15.292783556861687,-75.16483545639215,421.43008,4
-15.29278356997449,-75.16483553685187,420.75882,4
-15.292783553854282,-75.16483543793882,421.584,4
-15.292789960490817,-75.16483630176116,419.8195,4
-15.292789890691878,-75.16483587966789,423.34006,4
-15.292789915370305,-75.16483603109418,422.07675,4
-15.29278989513173,-75.16483590691072,423.11276,4
-15.292789885044222,-75.16483584501401,423.62915,4
-15.292796166241775,-75.16483594717842,428.21835,4
-15.292802601469191,-75.16483698391527,425.01263,4
-15.29280269245669,-75.16483753602343,420.40738,4
-15.292802576241298,-75.16483682911677,426.30408,4
-15.292809056618676,-75.16483814471286,420.77216,4
-15.292828117917388,-75.16483979637297,423.32248,4
-15.292834452860022,-75.164840232903,425.1247,4
-15.292847119594489,-75.16484109805289,428.79526,4
-15.292847138651183,-75.16484121498675,427.81973,4
-15.29284725457461,-75.16484192011309,421.93787,4
-15.292847156661564,-75.16484132550029,426.89774,4
-15.292853541031615,-75.16484206433582,426.1797,4
-15.292859851400173,-75.16484238035844,428.9853,4
-15.292860010192578,-75.16484334234633,420.96136,4
-15.292866064134717,-75.16484208798927,436.86844,4
-15.292866280389234,-75.1648433963839,425.95535,4
-15.292872492562324,-75.16484310183223,433.85712,4
-15.292872554836194,-75.16484347776301,430.72168,4
-15.292872569579313,-75.16484356822913,429.96695,4
-15.292878924549333,-75.16484413959944,430.64648,4
-15.29287893907289,-75.16484422871855,429.90298,4
-15.292885215371511,-75.1648443251891,434.544,4
-15.292885262778405,-75.16484461608691,432.11713,4
-15.29288526274587,-75.16484461588726,432.11877,4
-15.29289165808418,-75.16484543206154,430.75754,4
-15.292891691105577,-75.16484563468772,429.06708,4
-15.292891672616058,-75.16484552123215,430.0136,4
-15.292891715113704,-75.16484578200655,427.838,4
-15.292898039029273,-75.16484616773111,430.0674,4
-15.292904288525392,-75.16484611079031,435.98853,4
-15.292904324714577,-75.16484632666405,434.1884,4
-15.29291066081737,-75.16484679656268,435.7154,4
-15.292910836987689,-75.16484786520547,426.80164,4
-15.29291706165277,-75.16484765287244,434.02072,4
-15.29291705274101,-75.16484759818745,434.47693,4
-15.292923442456734,-75.16484839402072,433.28635,4
-15.292929833433275,-75.16484919914085,432.01862,4
-15.292929792113117,-75.16484894558758,434.13394,4
-15.292943511001132,-75.16485624166016,384.17374,4
-15.292943487678828,-75.16485609854645,385.36768,4
-15.292943484525264,-75.16485607919515,385.5291,4
-15.292943848233259,-75.16485828626412,367.11975,4
-15.292943785987447,-75.16485791049453,370.2538,4
-15.29294365053119,-75.16485708548049,377.13574,4
-15.29294359058107,-75.16485672379791,380.15228,4
-15.29294482611782,-75.16486421878696,317.63678,0
-15.29294512920972,-75.16486606008657,302.27835,0
-15.292948805439154,-75.16485039690473,438.37506,4
-15.29294880370566,-75.16485038626736,438.4638,4
-15.292948694814841,-75.16484972426605,443.9859,4
-15.292955207181608,-75.16485127413642,436.50726,4
-15.292955183922777,-75.16485113141147,437.698,4
-15.292955195739575,-75.16485120392379,437.09305,4
-15.29296098267334,-75.16484834707283,466.37335,4
-15.292961658339763,-75.16485244988601,432.15024,4
-15.292967949644245,-75.16485265855329,435.8601,4
-15.292967913609324,-75.16485243742811,437.7049,4
-15.292974171800775,-75.16485244433987,443.09836,4
-15.292974274195258,-75.16485306648472,437.90878,4
-15.292980622979455,-75.1648536245488,438.70535,4
-15.292987011932402,-75.16485443624136,437.38553,4
-15.292986987624593,-75.16485428707722,438.62997,4
-15.292993286192232,-75.16485454598939,441.92227,4
-15.292993293440777,-75.16485459047,441.5512,4
-15.292999714298784,-75.16485558881338,438.6767,4
-15.293005976902265,-75.16485562977645,443.78815,4
-15.293005994908244,-75.16485574027062,442.86633,4
-15.29301234372254,-75.16485630542536,443.60583,4
-15.293012387230771,-75.16485657241559,441.3784,4
-15.293012334696122,-75.16485625003435,444.06793,4
-15.293025057213814,-75.16485753706516,444.24075,4
-15.29303144322619,-75.16485833444624,443.04416,4
-15.293050526587438,-75.16486027599618,443.21622,4
-15.293050533979876,-75.16486032136109,442.83774,4
-15.293056841087495,-75.16486064535745,445.5915,4
-15.293056858209061,-75.16486075042705,444.71494,4
-15.293056840832246,-75.16486064379107,445.60455,4
-15.293069575738016,-75.16486202453376,445.00183,4
-15.293075935851546,-75.16486268309984,444.96487,4
-15.293082266298393,-75.16486315506404,446.48596,4
-15.293082282581885,-75.16486325499197,445.65228,4
-15.29309503562874,-75.16486475027352,444.09854,4
-15.293101245722616,-75.16486449374513,451.69788,4
-15.293101292368148,-75.16486478000066,449.3097,4
-15.293101434066445,-75.16486563719376,442.16,4
-15.293107605976546,-75.16486514744541,451.7055,4
-15.293113944016328,-75.16486566019593,452.89035,4
-15.29312042951336,-75.16486708419671,446.4725,4
-15.293120369612557,-75.16486672278448,449.48685,4
-15.293126713697404,-75.16486728049041,450.29678,4
-15.293133076202617,-75.16486795228514,450.1554,4
-15.293139410242249,-75.16486845041632,451.46335,4
-15.293139444647169,-75.16486866155779,449.7018,4
-15.293145714214681,-75.16486877122907,454.25027,4
-15.293145723409955,-75.16486882766027,453.77948,4
-15.293145747325562,-75.16486896823733,452.6075,4
-15.293145781030606,-75.1648691750844,450.8818,4
-15.29314581214784,-75.16486936605017,449.28864,4
-15.29315208208167,-75.16486947896315,453.81052,4
-15.293152139999291,-75.16486982821104,450.89764,4
-15.293158447636616,-75.16487017348744,453.48148,4
-15.293158440276688,-75.1648701283194,453.8583,4
-15.293158526190915,-75.16487064938434,449.512,4
-15.293164830505518,-75.16487096903819,452.31094,4
-15.293164907692681,-75.16487143654668,448.41144,4
-15.293171151808343,-75.16487140580314,454.1317,4
-15.293171306866515,-75.16487234502027,446.29767,4
-15.293177513196888,-75.16487207187788,454.04236,4
-15.29317747467123,-75.1648718354425,456.0149,4
-15.293177499368152,-75.1648719870097,454.7504,4
-15.293177624688164,-75.16487274372453,448.43893,4
-15.293183857054222,-75.16487263699172,454.79498,4
-15.293183869726908,-75.16487271476538,454.14612,4
-15.293190199309636,-75.16487319316944,455.62268,4
-15.29319653791555,-75.16487372782814,456.6304,4
-15.293202999070257,-75.16487500925982,451.4093,4
-15.293204525918835,-75.164884274528,374.126,4
-15.293209320367023,-75.16487544511479,453.24155,4
-15.293209279228682,-75.16487519883316,455.2954,4
-15.293209394398533,-75.16487589946125,449.45102,4
-15.293221999968209,-75.16487654117523,455.0367,4
-15.293221976082993,-75.16487639458569,456.25967,4
-15.293221936730433,-75.164876159262,458.2221,4
-15.293228293347319,-75.16487680860133,458.27567,4
-15.293228315971696,-75.1648769412605,457.16977,4
-15.293234704516909,-75.16487778689377,455.58627,4
-15.293234618675392,-75.16487726625198,459.92905,4
-15.293241004954453,-75.16487809346194,458.50055,4
-15.293247438955516,-75.1648792195446,454.5783,4
-15.293253681165112,-75.16487917593518,460.4143,4
-15.293253810056884,-75.16487996079806,453.86716,4
-15.293266387370233,-75.16488043962555,460.81912,4
-15.293266450418809,-75.16488082038771,457.6433,4
-15.293266396317874,-75.16488049454092,460.36096,4
-15.293272682084304,-75.16488072033425,463.95096,4
-15.293272739959779,-75.16488106934833,461.04004,4
-15.293272740705222,-75.16488107392344,461.00186,4
-15.293272846071767,-75.16488171441087,455.6592,4
-15.29327280021465,-75.16488143915879,457.95477,4
-15.293279101671212,-75.16488175571797,460.78888,4
-15.29327913903129,-75.16488198501395,458.87592,4
-15.293291762016324,-75.16488276086099,463.3525,4
-15.293298153450701,-75.1648836253477,461.6178,4
-15.293304621510732,-75.16488496644088,455.90656,4
-15.29330435690187,-75.16488336096826,469.29828,4
-15.293310863194929,-75.16488492538845,461.726,4
-15.29331078884899,-75.1648844752774,465.48038,4
-15.29331083608591,-75.16488476519783,463.0616,4
-15.293312427822439,-75.16489442313244,382.503,4
-15.293317162821081,-75.16488524051705,464.57443,4
-15.293317244945428,-75.1648857383708,460.42175,4
-15.293323568995978,-75.16488619204306,462.11655,4
-15.29332353168542,-75.16488596923784,463.97452,4
-15.29332990031579,-75.1648867027668,463.3342,4
-15.293329937146222,-75.16488692262604,461.5008,4
-15.293342617146745,-75.16488805166782,463.04016,4
-15.293348938054805,-75.16488849377633,464.83273,4
-15.293349020545602,-75.16488899388912,460.6612,4
-15.2933490138568,-75.16488895283507,461.00372,4
-15.293348956934025,-75.1648886096519,463.866,4
-15.29334895428399,-75.16488859338668,464.0017,4
-15.293348891422642,-75.1648882137541,467.1681,4
-15.293355374186817,-75.16488963736765,460.77432,4
-15.293361655591346,-75.16488984411178,464.53076,4
-15.29336794567632,-75.16489010455957,467.83966,4
-15.293374356556882,-75.16489109445183,465.06516,4
-15.293374295819175,-75.16489072784763,468.12286,4
-15.293374327675112,-75.16489091718051,466.54413,4
-15.293380681688339,-75.16489156462025,466.62634,4
-15.29338064236383,-75.16489132944562,468.58752,4
-15.29338720714069,-75.16489325851752,457.9795,4
-15.293386994227069,-75.16489196406678,468.77722,4
-15.29338699372509,-75.16489196098566,468.80295,4
-15.293387049919287,-75.16489229970527,465.97787,4
-15.293393357096967,-75.16489266660787,468.40082,4
-15.293393404078948,-75.16489294878522,466.0475,4
-15.29339972840865,-75.16489342131032,467.58978,4
-15.29339976598922,-75.16489364578362,465.71786,4
-15.29339970875168,-75.16489330065727,468.59637,4
-15.293406093732175,-75.16489413958789,467.08316,4
-15.293412465318596,-75.16489489001653,466.30972,4
-15.29341243025695,-75.16489468100255,468.05264,4
-15.293412419462355,-75.16489461474556,468.60544,4
-15.293418792319853,-75.16489537987631,467.70898,4
-15.293418794338033,-75.16489539226386,467.60562,4
-15.293418807126653,-75.16489547076043,466.95074,4
-15.293425103510884,-75.16489576677782,469.9686,4
-15.293425116710832,-75.16489584779939,469.29263,4
-15.293425131964817,-75.16489594142874,468.5115,4
-15.293425144320617,-75.16489601726894,467.87878,4
-15.293431527875306,-75.16489684241132,466.48355,4
-15.293444223409656,-75.16489807838752,467.14792,4
-15.29344423359016,-75.16489813468282,466.6791,4
-15.293456868167922,-75.16489898592839,470.55698,4
-15.293469565298732,-75.16490022709601,471.18307,4
-15.29346958805348,-75.16490036676923,470.0178,4
-15.293469586511069,-75.1649003573016,470.0968,4
-15.293475915517545,-75.16490086139856,471.38205,4
-15.29347594921944,-75.16490106207466,469.70865,4
-15.293475951249178,-75.16490107453367,469.6047,4
-15.29347591339904,-75.16490084839472,471.49054,4
-15.293482277500503,-75.16490155565896,471.08298,4
-15.293482315221151,-75.16490178719786,469.15128,4
-15.293482297707884,-75.16490167969702,470.04813,4
-15.293482273731753,-75.16490153871926,471.22345,4
-15.293482314200963,-75.16490178093572,469.20352,4
-15.29349501243553,-75.1649030242395,469.8168,4
-15.293495009959834,-75.16490300904292,469.94357,4
-15.293494982378125,-75.1649028459319,471.30356,4
-15.293494951573198,-75.1649026568419,472.8811,4
-15.29350767333793,-75.16490405635349,472.19162,4
-15.29352037313528,-75.16490530981142,472.7243,4
-15.29352038191858,-75.1649053637269,472.27448,4
-15.293525726600764,-75.16489989389491,523.3948,0
-15.293526727546793,-75.16490596999927,472.71143,4
-15.29352673979428,-75.16490604517965,472.08423,4
-15.293526758391497,-75.16490615314335,471.18433,4
-15.293533081884055,-75.16490662402414,472.75134,4
-15.293533104120945,-75.16490676052433,471.61252,4
-15.293533093037487,-75.16490669248901,472.18015,4
-15.29353943077581,-75.16490724461372,473.07068,4
-15.293539427956254,-75.16490722730595,473.21506,4
-15.293539461299533,-75.16490743198305,471.50748,4
-15.29354578549676,-75.16490789524701,473.1407,4
-15.293545796289509,-75.16490796149846,472.58795,4
-15.293552130087958,-75.1649084893741,473.6818,4
-15.293552118147618,-75.16490841607796,474.2933,4
-15.29355847698368,-75.16490909759231,474.10583,4
-15.29357752621348,-75.16491097991712,474.899,4
-15.29357753576218,-75.1649110385331,474.40997,4
-15.293577530848236,-75.16491100836822,474.66162,4
-15.293577600044578,-75.16491142694503,471.17032,4
-15.293583886776473,-75.16491167165994,474.62817,4
-15.293583878698945,-75.16491162207471,475.04184,4
-15.293590250695573,-75.16491238387366,474.18704,4
-15.293590273235635,-75.16491252223999,473.03265,4
-15.2936092971976,-75.16491424130987,475.19592,4
-15.293609282651657,-75.1649141582102,475.8884,4
-15.293609256424876,-75.1649139972103,477.2316,4
-15.293615644407499,-75.16491485027356,475.6181,4
-15.2936156493032,-75.16491488032722,475.36737,4
-15.293622002262792,-75.16491552438023,475.49725,4
-15.29362829969981,-75.1649158335623,478.42056,4
-15.293628350385422,-75.16491614471286,475.82468,4
-15.293628343639895,-75.1649161033032,476.17014,4
-15.293628364528939,-75.16491622534315,475.15283,4
-15.293634703919649,-75.16491679183558,475.92987,4
-15.293641056360013,-75.16491743199208,476.09366,4
-15.29364105584193,-75.16491742881165,476.12018,4
-15.29364738469999,-75.16491792393285,477.49442,4
-15.293653755169295,-75.16491867422124,476.74026,4
-15.29365371779325,-75.16491844477214,478.65454,4
-15.293653750689232,-75.16491864671843,476.96973,4
-15.293653791510211,-75.16491889112123,474.93155,4
-15.293660124767438,-75.16491942458336,475.98514,4
-15.293662001729219,-75.16493081089523,381.01044,4
-15.29367279578402,-75.16492048866475,478.12152,4
-15.29367918102579,-75.1649213283778,476.62308,4
-15.293679156201865,-75.16492117598288,477.89447,4
-15.293679186538876,-75.16492136222284,476.3407,4
-15.293685480721388,-75.16492181429757,477.09305,4
-15.293685460435483,-75.16492168976077,478.13205,4
-15.29368549890168,-75.16492192590779,476.1619,4
-15.29368545830231,-75.16492167666509,478.2413,4
-15.293685480770137,-75.16492181459684,477.09058,4
-15.293691821451294,-75.16492236907679,478.03537,4
-15.293691824354713,-75.1649223869012,477.88666,4
-15.293698221416516,-75.16492329283932,475.89893,4
-15.293698179012924,-75.1649230325183,478.07077,4
-15.293698195417647,-75.16492313322894,477.23056,4
-15.29370452852048,-75.16492364039819,478.57095,4
-15.293704543338777,-75.16492373136992,477.81198,4
-15.293710893644116,-75.1649243437374,478.27518,4
-15.293710891492935,-75.16492433053097,478.38535,4
-15.293710891385544,-75.16492432987165,478.39087,4
-15.293717266373115,-75.16492510478218,477.4967,4
-15.293717248232714,-75.16492499341469,478.4258,4
-15.29371724805712,-75.16492499233668,478.4348,4
-15.293723599363352,-75.1649256099934,478.85464,4
-15.29372360573684,-75.16492564912167,478.52823,4
-15.293723615694509,-75.16492571025402,478.0182,4
-15.293723607387374,-75.16492565925466,478.44366,4
-15.293729991448764,-75.1649264775586,477.1899,4
-15.293729963289762,-75.16492630468365,478.63217,4
-15.293729958587654,-75.16492627581627,478.87302,4
-15.293736338074634,-75.16492706558111,477.8577,4
-15.293736322352405,-75.16492696905816,478.66296,4
-15.293749049326955,-75.16492835072283,478.28406,4
-15.293749070249833,-75.16492847917496,477.2124,4
-15.293749051882838,-75.16492836641423,478.15314,4
-15.293755404409252,-75.1649289892258,478.53165,4
-15.293761763550183,-75.16492965214543,478.57578,4
-15.29376177655541,-75.16492973198918,477.90964,4
-15.293768124021023,-75.16493032271836,478.55634,4
-15.293774479421227,-75.16493096121557,478.80478,4
-15.293780838917064,-75.16493162474684,478.8445,4
-15.293787205578974,-75.16493233744897,478.47342,4
-15.293787196910717,-75.16493228423064,478.91742,4
-15.293787205682186,-75.16493233808261,478.46814,4
-15.293787207880182,-75.16493235157712,478.35556,4
-15.29379356113132,-75.16493297567084,478.72473,4
-15.29379992647055,-75.16493367341371,478.4796,4
-15.293806282145407,-75.16493431124653,478.7345,4
-15.293806292766412,-75.16493437645435,478.19046,4
-15.293812643768577,-75.16493498501276,478.6897,4
-15.293825375285476,-75.16493638152303,478.1918,4
-15.293825373209206,-75.16493636877564,478.29816,4
-15.29382537626814,-75.16493638755621,478.14148,4
-15.293825432387148,-75.16493672590846,475.3195,4
-15.293825372822432,-75.164936366401,478.31796,4
-15.293831735377267,-75.16493704406696,478.2409,4
-15.293838096260684,-75.16493771084379,478.25476,4
-15.293850880974597,-75.16493942275498,475.12683,4
-15.293857178421485,-75.16493970430564,478.3538,4
-15.293857194377235,-75.16493980226913,477.5365,4
-15.29385718172357,-75.16493972457945,478.18466,4
-15.293857775173477,-75.1649433248146,448.15445,4
-15.293863556542162,-75.16494047430562,477.50653,4
-15.293863566574503,-75.16494053590138,476.99265,4
-15.29387630450465,-75.16494196143765,476.25293,4
-15.293876272985637,-75.16494176791844,477.86743,4
-15.293876310038634,-75.164941995415,475.96945,4
-15.293882664646352,-75.1649426189935,476.3436,4
-15.293882706817584,-75.16494287172038,474.236,4
-15.293889043883528,-75.16494338689094,475.51447,4
-15.293889042412507,-75.16494337785919,475.5898,4
-15.293889026493597,-75.16494328631553,476.35272,4
-15.293908126590393,-75.16494536712577,475.72238,4
-15.29391228691362,-75.16493266929879,587.21497,0
-15.293914472216889,-75.16494593813475,476.53363,4
-15.293914507698975,-75.16494614979543,474.76862,4
-15.293915990678418,-75.164955149805,399.6983,4
-15.293920863950815,-75.16494678481754,475.04565,4
-15.293927281459105,-75.16494778946782,472.2396,4
-15.293933621464703,-75.16494832893149,473.31262,4
-15.293933592101727,-75.16494814864409,474.8167,4
-15.293940000258932,-75.16494909433354,472.5021,4
-15.293946293182511,-75.16494933789915,476.04407,4
-15.293946340278712,-75.1649496208741,473.6841,4
-15.293946317035793,-75.1649494781626,474.87473,4
-15.293946362934035,-75.16494975997773,472.5236,4
-15.293959062505586,-75.16495093016749,473.90982,4
-15.293959094608661,-75.16495112728157,472.26535,4
-15.293965455140379,-75.16495177735212,472.4159,4
-15.293971894454822,-75.16495290413765,468.58984,4
-15.293978136357367,-75.16495283035952,474.77783,4
-15.29397820614945,-75.16495325269406,471.25522,4
-15.29397816379204,-75.16495299881112,473.37247,4
-15.293978161569221,-75.16495298516276,473.48636,4
-15.293978227158199,-75.16495338168986,470.17905,4
-15.29398451538582,-75.16495359151227,474.00064,4
-15.293984572371834,-75.16495393521748,471.13403,4
-15.293990972856776,-75.16495482727187,469.26437,4
-15.293997304846208,-75.16495529790032,470.9102,4
-15.293997274193902,-75.16495511588603,472.42786,4
-15.293997798276717,-75.16495829666347,445.89645,4
-15.294003669846525,-75.16495597035824,470.8718,4
-15.294003641686473,-75.16495580364627,472.2618,4
-15.294003738095904,-75.16495638942172,467.37564,4
-15.294006902300387,-75.16497559515392,307.1807,0
-15.294010050172599,-75.16495673604949,470.05515,4
-15.29401005017414,-75.16495673605897,470.05505,4
-15.294029158869227,-75.16495882961306,469.30026,4
-15.294029127522965,-75.16495863713888,470.90604,4
-15.294029160767076,-75.16495884126635,469.20303,4
-15.294035529209912,-75.16495953043656,469.0229,4
-15.294041931913933,-75.16496042907293,467.0947,4
-15.294048207121673,-75.16496055012367,471.65237,4
-15.29405464895632,-75.16496168672657,467.73782,4
-15.29405481078935,-75.164962668044,459.5526,4
-15.294054637778595,-75.16496161809155,468.31042,4
-15.294067402952402,-75.16496315564956,466.61777,4
-15.294080182335339,-75.16496478288103,464.17374,4
-15.294086517725347,-75.16496526163081,465.7445,4
-15.294086543580514,-75.16496542039273,464.41998,4
-15.2940929086138,-75.16496608020081,464.47958,4
-15.294092916610857,-75.16496612930632,464.06992,4
-15.294099290300592,-75.16496684129832,463.69345,4
-15.294105650426317,-75.1649674690236,464.01935,4
-15.294105626787434,-75.16496732386929,465.23035,4
-15.294131146544014,-75.16497031152728,462.54935,4
-15.294150282920683,-75.16497253114619,460.7053,4
-15.294150300193603,-75.16497263721246,459.8204,4
-15.294150296156738,-75.16497261242365,460.02722,4
-15.294162986937009,-75.16497366978541,462.31873,4
-15.294162981609036,-75.16497364326445,462.53915,4
-15.294182141085356,-75.16497597249342,459.77072,4
-15.294182197500035,-75.16497631272253,456.93314,4
-15.29418837059289,-75.16497579106802,466.836,4
-15.294188506226998,-75.16497661776198,459.93997,4
-15.294194912085628,-75.16497751200343,458.0312,4
-15.294201261381243,-75.16497805784269,459.0281,4
-15.294201305248198,-75.16497832102215,456.83334,4
-15.294201246445562,-75.16497796612643,459.79327,4
-15.29422040708673,-75.16498028340885,457.1082,4
-15.294220446441471,-75.16498052507839,455.092,4
-15.294220422051337,-75.16498037530351,456.34155,4
-15.294233100947837,-75.16498134253249,459.3642,4
-15.294233187926615,-75.1649818704579,454.96072,4
-15.294239521997449,-75.16498232204434,456.73737,4
-15.29423953967068,-75.16498243057292,455.83194,4
-15.294239522434104,-75.1649823247258,456.715,4
-15.294245866884287,-75.16498283322223,458.01663,4
-15.29425236507427,-75.1649842727867,451.55133,4
-15.294252346746108,-75.16498416023565,452.4903,4
-15.294252373549776,-75.16498432483372,451.1171,4
-15.294252337846979,-75.16498410558722,452.9462,4
-15.294252386173001,-75.1649844023514,450.4704,4
-15.294265077504852,-75.16498542874972,452.99005,4
-15.294265050557192,-75.16498526946317,454.31808,4
-15.294265012685399,-75.16498503689593,456.2583,4
-15.294271445342499,-75.16498607643267,453.1263,4
-15.294271440568012,-75.1649860471129,453.3709,4
-15.29427147939706,-75.16498628555914,451.38162,4
-15.294277837722094,-75.16498687943819,451.96484,4
-15.294284199675216,-75.16498748874373,452.4191,4
-15.294284221680288,-75.16498762387583,451.29175,4
-15.29429058999699,-75.16498827113364,451.42825,4
-15.294296975679227,-75.1649890239027,450.6834,4
-15.294296979469188,-75.16498904717677,450.48923,4
-15.294296964225438,-75.16498895356517,451.2702,4
-15.294303318149007,-75.16498951017076,452.16074,4
-15.294303341486943,-75.16498965348897,450.9651,4
-15.294303359626808,-75.1649897648858,450.03574,4
-15.294309667797421,-75.16499003938473,453.27866,4
-15.294316116392912,-75.16499117466519,449.33923,4
-15.294335259995298,-75.16499332710553,447.97128,4
-15.294335234861395,-75.16499317895325,449.20642,4
-15.294335290618465,-75.16499351516444,446.40237,4
-15.294341642481964,-75.16499405224532,447.4487,4
-15.294341687688673,-75.16499432986336,445.13263,4
-15.294341611630196,-75.16499386278207,449.02933,4
-15.294347992865076,-75.16499457907784,448.5793,4
-15.294354411164578,-75.1649955218323,446.2388,4
-15.29435442596246,-75.1649956127077,445.48065,4
-15.29435442353214,-75.16499559778283,445.6052,4
-15.29436083316683,-75.16499647996801,443.76956,4
-15.294360731911715,-75.16499586434476,448.90466,4
-15.294367191304321,-75.16499706813445,444.3823,4
-15.294367262964482,-75.16499750820927,440.7109,4
-15.294367171848213,-75.16499695484866,445.32654,4
-15.29437354384514,-75.16499760976065,445.38364,4
-15.29438008714836,-75.16499930312872,436.77765,4
-15.294380020430344,-75.16499889340254,440.19586,4
-15.294379965419452,-75.1649985617686,442.9617,4
-15.294386294273314,-75.16499895558651,445.1936,4
-15.29439113480702,-75.16499030732344,522.8465,0
-15.294392745033601,-75.16500008448513,441.29333,4
-15.294399064413897,-75.16500040584056,444.1288,4
-15.294399104597591,-75.1650006526167,442.07004,4
-15.294405413131608,-75.16500092384817,445.31985,4
-15.294405450730908,-75.1650011485566,443.44604,4
-15.294405484473588,-75.16500135577759,441.71725,4
-15.29440542049133,-75.16500096904578,444.94278,4
-15.294405516968656,-75.16500154913986,440.10495,4
-15.294411889445758,-75.16500219994768,440.18845,4
-15.294415639795556,-75.16498693236925,573.04926,0
-15.294424642860086,-75.16500354996813,439.9475,4
-15.294424631752271,-75.16500348794924,440.46408,4
-15.294431040007213,-75.16500434872665,438.79263,4
-15.294437336867151,-75.16500453660315,442.7319,4
-15.29444384235595,-75.16500599214369,436.09583,4
-15.294443785488815,-75.16500564290631,439.00937,4
-15.294475773658938,-75.165009615677,433.3763,4
-15.294475771209772,-75.16500960063583,433.5018,4
-15.294475730482743,-75.16500935051714,435.58844,4
-15.294475756629657,-75.16500951109434,434.2488,4
-15.294475711595659,-75.16500924072213,436.50357,4
-15.294482094861163,-75.1650099446869,436.12827,4
-15.29448212676712,-75.16501013443568,434.5461,4
-15.294482016364885,-75.16500946261348,440.15002,4
-15.29448848523706,-75.1650106849243,435.44974,4
-15.294494895471766,-75.16501155172466,433.71313,4
-15.294501321405358,-75.16501251367482,431.1812,4
-15.29451399085522,-75.16501332079555,435.42892,4
-15.294514101069545,-75.16501399146922,429.8346,4
-15.294514017093102,-75.16501348193302,434.08463,4
-15.294513964816876,-75.16501316708064,436.71045,4
-15.294520306362598,-75.16501360762864,438.52396,4
-15.294526866264864,-75.1650153756004,429.26343,4
-15.294526831779178,-75.16501516380913,431.03033,4
-15.294527576848777,-75.16501969002096,393.27692,4
-15.294533066329391,-75.16501495150422,438.28644,4
-15.294533242456302,-75.1650160207819,429.36755,4
-15.294539633597015,-75.16501676804785,428.6169,4
-15.294539553303451,-75.16501628112648,432.67825,4
-15.29453955746778,-75.16501630670146,432.46487,4
-15.29454598442576,-75.1650172607997,429.98883,4
-15.294545944407433,-75.16501702122615,431.98666,4
-15.294545975363718,-75.16501720514557,430.45316,4
-15.294545999784818,-75.16501735512665,429.2019,4
-15.294552314290579,-75.16501762979695,432.39087,4
-15.294558669567444,-75.16501814746155,433.55194,4
-15.294565128700768,-75.16501929555945,429.45285,4
-15.294565138848155,-75.16501935787943,428.93292,4
-15.294571435244142,-75.16501951772184,433.07526,4
-15.294571530818768,-75.1650200984954,428.23093,4
-15.294577799319866,-75.16502008581959,433.81094,4
-15.294577836142018,-75.16502031196286,431.92432,4
-15.294577909597152,-75.16502075689041,428.21332,4
-15.29457794254747,-75.16502095305759,426.5776,4
-15.294590724523315,-75.16502242769677,425.2192,4
-15.294597118829918,-75.16502318359956,424.38266,4
-15.294609807243912,-75.1650240711506,427.91348,4
-15.294616127712375,-75.16502436423939,430.93408,4
-15.294616214562343,-75.16502489143566,426.53674,4
-15.294616281833054,-75.16502530458217,423.09003,4
-15.294616225043725,-75.16502495580765,425.99973,4
-15.294622689384047,-75.16502611935981,421.75848,4
-15.294629035362362,-75.1650265729255,423.43628,4
-15.294629026546724,-75.1650265187837,423.88794,4
-15.294648220678098,-75.16502881256774,421.12997,4
-15.29464823551103,-75.16502890366552,420.36996,4
-15.294648211745786,-75.16502875770914,421.58762,4
-15.294654560361897,-75.16502922270786,423.16364,4
-15.294661159545708,-75.16503120061655,412.11987,4
-15.29466097104925,-75.16503005534057,421.67273,4
-15.294667180253109,-75.16502966794596,430.35587,4
-15.294673634004495,-75.16503076228354,426.6785,4
-15.294673751265467,-75.16503147625801,420.72293,4
-15.294686580942079,-75.16503319042154,417.32104,4
-15.294686569024119,-75.1650331172258,417.93167,4
-15.294692972092616,-75.16503390335147,416.81982,4
-15.29469295843695,-75.16503381948334,417.5195,4
-15.294692983533125,-75.1650339736149,416.23364,4
-15.294699509882347,-75.16503550331534,408.91855,4
-15.294705723367219,-75.16503513512953,417.43167,4
-15.294705733463728,-75.1650351971387,416.91437,4
-15.294712135091732,-75.1650359708937,415.90085,4
-15.29471196237642,-75.16503492253068,424.6452,4
-15.294724867708762,-75.16503708679873,417.4688,4
-15.294725071119018,-75.16503832368184,407.15173,4
-15.29473767974365,-75.16503868005731,415.0487,4
-15.294737668222863,-75.16503860930035,415.63898,4
-15.29474408783782,-75.16503948770011,413.7443,4
-15.294744170853548,-75.16503999135902,409.54333,4
-15.294750373458005,-75.16503954818627,418.67065,4
-15.294750470191952,-75.16504013609858,413.76678,4
-15.294756854378758,-75.16504078885363,413.7521,4
-15.294782437185487,-75.16504369379726,411.22168,4
-15.294782344533054,-75.16504313095004,415.91644,4
-15.294788843232707,-75.16504448083003,410.0778,4
-15.294795252474882,-75.16504528015217,408.83057,4
-15.294795549537183,-75.16504708603381,393.76746,4
-15.294801663306558,-75.16504610579327,407.35968,4
-15.294807092629448,-75.16504095882392,455.70676,4
